"dNBR","severity","slope","mass_burnt_pct","surface_consumption","surface_remaining","canopy_consumption","canopy_remaining","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
370,2,10.1734228134155,49.158896842541,0.834635739485028,0.165364260514971,0.0373690641922499,0.735964269141084,746.334857652452,732.445555555556,1017.6,0.011125377682801,"duet","Camp2","Caldor"
344,2,8.9341344833374,49.7545925939994,0.892733978005002,0.107266021994999,0.0380720542105031,0.776372390233941,831.534312405056,815.802222222222,1138.56666666667,0.0134381584806198,"duet","Camp2","Caldor"
324,2,8.01380443572998,60.0543968674768,0.960296522563885,0.0397034774361149,0.0392436490274842,0.76520079541696,919.59454542372,913.996666666667,1287.9,0.0156787613447683,"duet","Camp2","Caldor"
313,2,7.33245801925659,60.718619844043,0.937697781392797,0.0623022186072016,0.0407499377423504,0.788282320322166,891.330466978012,891.576344086022,1309.22580645161,0.0155896901083328,"duet","Camp2","Caldor"
426,3,6.87393140792847,59.8321928853229,0.928583621004963,0.0714163789950366,0.0471453259715701,0.750704136394022,837.522790297642,950.549462365591,1297.87096774194,0.0144880184218141,"duet","Camp2","Caldor"
518,3,5.82146787643433,63.490794099172,0.964857103295939,0.0351428967040608,0.0512560968995488,0.719855014211562,855.271560906304,1274.46,1487.86666666667,0.0141494110870804,"duet","Camp2","Caldor"
493,3,4.87662315368652,64.6276356776555,0.992538194891665,0.00746180510833426,0.0363376102790001,0.749217945276555,933.522817043728,1686.18333333333,1855.1,0.0150196401089676,"duet","Camp2","Caldor"
518,3,6.02765369415283,57.188052333196,0.995174333273545,0.00482566672645557,0.0193427444240639,0.788435033353713,995.023902791341,1769.99666666667,1934.03333333333,0.0167594546387844,"duet","Camp2","Caldor"
225,2,8.28384876251221,51.6218489646912,0.995363510977281,0.00463648902271921,0.0107386607444949,0.819261339255505,1024.09618672689,1552.44888888889,1670.4,0.0158277224275879,"duet","Camp2","Caldor"
331,2,9.70724201202393,52.874855779012,0.995337703464791,0.00466229653520845,0.00705162274340943,0.817392821701035,1052.37823282878,1330.64555555556,1422,0.013653567158396,"duet","Camp2","Caldor"
271,2,10.412407875061,54.9359455898073,0.995419322948872,0.0045806770511272,0.010375785214451,0.807401992563327,1082.16567430284,1240.11333333333,1339.5,0.0159526999016925,"duet","Camp2","Caldor"
182,2,10.0320358276367,60.0008540715112,0.995666098039355,0.00433390196064388,0.0146763890626996,0.803101388715078,1102.52491204156,1240.92111111111,1343,0.0199370096551802,"duet","Camp2","Caldor"
361,2,9.00346565246582,60.8588537101392,0.995940435730909,0.00405956426909146,0.014435813046713,0.822601223990324,1114.60144585503,1213.35,1317.66666666667,0.018917310804314,"duet","Camp2","Caldor"
561,3,10.874493598938,47.8497743606567,0.996362802862342,0.00363719713765804,0.00276485517818582,0.930568478155147,1114.0434258355,1126.91111111111,1162,0.00718959633243988,"duet","Camp2","Caldor"
922,4,16.3029079437256,0,0,1,0,0.853260869565217,0,0,0,0,"duet","Camp2","Caldor"
875,4,14.4870538711548,21.9249243990911,0.415879674551798,0.584120325448202,0.0174476343638398,0.825652554672077,375.289079922133,381.812854442344,569.659735349716,0.00619272851455638,"duet","Camp2","Caldor"
923,4,12.7316570281982,44.6865174509477,0.80615361235377,0.19384638764623,0.0313235405850968,0.815053271009106,718.412509995613,741.489855072464,1022.91304347826,0.0108654835563292,"duet","Camp2","Caldor"
883,4,11.8694591522217,53.9752613457217,0.941476832384723,0.0585231676152765,0.0303935650921803,0.807287594328109,829.039381651947,851.136231884058,1106.21739130435,0.0123595589480785,"duet","Camp2","Caldor"
721,3,10.1086149215698,48.7764861573344,0.827591112872965,0.172408887127035,0.0318692960358953,0.750739399616279,714.480478657156,750.230434782609,1022.86956521739,0.0107852898251904,"duet","Camp2","Caldor"
436,3,10.1247282028198,42.5855325460758,0.71740580683961,0.28259419316039,0.0320021933008329,0.772345632786124,620.398973813264,658.213043478261,916.434782608696,0.00952218777487487,"duet","Camp2","Caldor"
372,3,9.94380378723145,49.6810626580555,0.81436605270594,0.185633947294061,0.0277841857702372,0.81279552437469,739.631906083701,764.907246376812,1009,0.0122627988160949,"duet","Camp2","Caldor"
409,3,9.00530338287354,61.240104099633,0.936849990323691,0.0631500096763082,0.0294667663458085,0.77343178437883,872.784550321275,912.749275362319,1245.39130434783,0.0148906987985468,"duet","Camp2","Caldor"
396,3,7.75707769393921,61.6984656125641,0.919013917646668,0.0809860823533303,0.0396008391171025,0.754228052888508,839.517267727417,913.316970546985,1302.91725105189,0.014900747650698,"duet","Camp2","Caldor"
349,2,6.3154993057251,58.726684775982,0.912559908572727,0.0874400914272711,0.039883255345306,0.752543112116125,784.93895889432,1021.72791023843,1310.40673211781,0.0138249470501598,"duet","Camp2","Caldor"
352,2,5.90556049346924,59.9141889493535,0.957127782377349,0.0428722176226497,0.0314655056171365,0.762737392933589,818.959271284463,1540.26666666667,1709.39130434783,0.0146488803060162,"duet","Camp2","Caldor"
473,3,7.94025993347168,62.2982901428057,0.994812924083972,0.00518707591602693,0.0328763128307744,0.751181658183719,913.323976201596,1762.97391304348,1939.82608695652,0.0157680206391444,"duet","Camp2","Caldor"
468,3,9.18208408355713,57.6939279518266,0.995439088316114,0.00456091168388641,0.0228563095257667,0.720621951343799,987.664199077219,1376.89710144928,1562.08695652174,0.016401678787392,"duet","Camp2","Caldor"
264,2,9.88773632049561,53.6623155666434,0.995808536751006,0.00419146324899435,0.0155263688693486,0.76128522533355,1044.86211963598,1149.84202898551,1308.91304347826,0.0169872154207483,"duet","Camp2","Caldor"
257,2,10.4843511581421,50.8974437153858,0.995540378472469,0.00445962152753081,0.0128505421968014,0.829178443310445,1074.18325266078,1108.9884057971,1243.13043478261,0.0144888997345198,"duet","Camp2","Caldor"
380,3,11.092134475708,53.5463124123172,0.995290133964617,0.00470986603538414,0.0115428228595836,0.800051380038967,1091.58739225968,1121.94057971014,1235,0.0154678459376051,"duet","Camp2","Caldor"
264,2,10.5837373733521,60.0991951583088,0.995622006793533,0.00437799320646691,0.0143049065269329,0.771202339849879,1110.11991869056,1186.54202898551,1324.60869565217,0.0206809184870333,"duet","Camp2","Caldor"
444,3,9.05551338195801,62.1274380683899,0.996038815554849,0.00396118444515131,0.0117808036603126,0.802228858175436,1123.00254195209,1178.0652173913,1331.01449275362,0.0203491735711293,"duet","Camp2","Caldor"
425,3,9.89858436584473,65.7372542118681,0.995994209016958,0.00400579098304144,0.000905750182699878,0.883152220831793,1136.70424751613,991.202898550725,1008.69565217391,0.00707180056370039,"duet","Camp2","Caldor"
964,4,16.0099582672119,0,0,1,0,0.90625,0,0,0,0,"duet","Camp2","Caldor"
980,4,14.951301574707,28.5140427344519,0.487381891920289,0.512618108079711,0.0238338787953836,0.862035686422008,436.218295553456,442.978260869565,659.510869565217,0.00796682900736711,"duet","Camp2","Caldor"
982,4,14.3790321350098,46.1855946575602,0.871307160785382,0.128692839214618,0.0426132658728835,0.882386734127117,758.463329823812,848.845833333333,1153.5,0.0117024351246698,"duet","Camp2","Caldor"
898,4,13.0549821853638,57.6338270346324,0.986803345121293,0.0131966548787078,0.0368358341330035,0.804830832533663,846.881817626953,946.270833333333,1190.75,0.0121057025822798,"duet","Camp2","Caldor"
829,4,10.8526830673218,54.6162170430024,0.854291006294383,0.145708993705616,0.020388055671025,0.692111944328975,726.127971140544,816.241666666667,1076.25,0.0110337145283,"duet","Camp2","Caldor"
654,3,11.2606210708618,42.6649462829034,0.725791217480461,0.27420878251954,0.0220090692480331,0.807157597418634,609.179843393962,700.170833333333,970.75,0.00911329326460167,"duet","Camp2","Caldor"
644,3,11.6616096496582,51.2578543220957,0.81705872231272,0.18294127768728,0.0231870643181577,0.868479602348509,716.731144968669,794.208333333333,1026.875,0.0117871595949869,"duet","Camp2","Caldor"
507,3,11.0771656036377,59.3363825122515,0.925534180010384,0.074465819989616,0.0217350912079691,0.828264908792031,849.356433359782,929.4375,1225.875,0.0145059889524741,"duet","Camp2","Caldor"
374,3,8.66104030609131,59.7058621563258,0.931802505726069,0.0681974942739307,0.0614436933365439,0.765169209889263,843.671912408644,958.483870967742,1366.08870967742,0.0148551725990255,"duet","Camp2","Caldor"
517,3,6.35611963272095,60.5807497167299,0.918910853500929,0.0810891464990708,0.0675355481699706,0.706658000217126,786.256074720813,1119.05241935484,1390.04032258065,0.0141388026802397,"duet","Camp2","Caldor"
485,3,6.29822444915771,62.3305173330009,0.953858770246201,0.0461412297537995,0.025938966114928,0.719894367218405,820.816801198324,1811.2375,1909.875,0.0165497200046768,"duet","Camp2","Caldor"
675,3,10.0194473266602,60.8864996333917,0.995906187538295,0.00409381246170527,0.0347648351784476,0.736068498154886,914.556308492025,1789.75416666667,1983.875,0.0152260593874005,"duet","Camp2","Caldor"
639,3,12.8924322128296,56.6241797337929,0.995609491897378,0.00439050810262211,0.0372544229272677,0.696078910406066,983.921204376221,1062.47083333333,1295.875,0.0153576721561314,"duet","Camp2","Caldor"
477,3,11.6526136398315,60.499795867006,0.995644862096692,0.00435513790330757,0.0282515809293485,0.688415085737318,1050.64867680868,961.8125,1183.5,0.015771549351814,"duet","Camp2","Caldor"
298,2,11.1465940475464,56.2713464478652,0.99565561248406,0.00434438751594012,0.0247913887276358,0.821041944605698,1085.49264348348,1023.9375,1218.375,0.0156615224124039,"duet","Camp2","Caldor"
409,3,11.1833505630493,56.7068946361542,0.995474437166025,0.00452556283397441,0.0137320784806624,0.811267921519338,1103.77888641357,1093.34583333333,1205.125,0.0192902290375514,"duet","Camp2","Caldor"
249,2,10.5990152359009,62.8891283512115,0.995786022754355,0.00421397724564487,0.0157587287223157,0.788407937944351,1131.36042353312,1135.175,1345,0.0199375401692748,"duet","Camp2","Caldor"
340,2,9.11458015441895,60.9886498981052,0.996073175819383,0.00392682418061705,0.0138270821387894,0.875061806750099,1148.27145724826,1107.5,1393.75,0.019013966053412,"duet","Camp2","Caldor"
326,2,8.60425567626953,69.1151459217072,0.995694246365436,0.00430575363456447,0.00260403177526215,0.914062634891404,1155.5564956665,987.125,1007.5,0.00759091540627802,"duet","Camp2","Caldor"
1094,4,19.3172130584717,30.0871696273486,0.870002984934704,0.129997015065296,0.158188495299196,0.841811504700804,642.716306050619,924.458333333333,1887.5,0.00905762388689727,"duet","Camp3","Caldor"
995,4,13.3339891433716,43.2224431590758,0.68920635149237,0.310793648507629,0.368327684947043,0.60268680780658,496.741071618122,698.782608695652,3004.34782608696,0.0082982056305093,"duet","Camp3","Caldor"
1015,4,8.74987030029297,54.1150514973534,0.605064975400757,0.394935024599243,0.44944744057579,0.461663670535321,401.273859659831,608.322222222222,2880,0.0058895506334689,"duet","Camp3","Caldor"
1104,4,7.40727663040161,29.001090309355,0.308674235239194,0.691325764760806,0.209246480862843,0.701864630248269,191.830053032769,319.111111111111,1080,0.00194295935325104,"duet","Camp3","Caldor"
1075,4,7.47282409667969,0,0,1,0,0.966666666666667,0,0,0,0,"duet","Camp3","Caldor"
975,4,8.24021911621094,0,0,1,0,0.977777777777778,0,0,0,0,"duet","Camp3","Caldor"
1002,4,9.84847736358643,0,0,1,0,0.988888888888889,0,0,0,0,"duet","Camp3","Caldor"
1121,4,10.4735670089722,0,0,1,0,1,0,0,0,0,"duet","Camp3","Caldor"
1188,4,9.75418376922607,0,0,1,0,0.935483870967742,0,0,0,0,"duet","Camp3","Caldor"
1137,4,8.46267318725586,0,0,1,0,0.860215053763441,0,0,0,0,"duet","Camp3","Caldor"
1119,4,7.28291797637939,0,0,1,0,0.888888888888889,0,0,0,0,"duet","Camp3","Caldor"
1025,4,6.95736742019653,0,0,1,0,0.855555555555556,0,0,0,0,"duet","Camp3","Caldor"
1062,4,6.06237506866455,0,0,1,0,0.844444444444444,0,0,0,0,"duet","Camp3","Caldor"
1016,4,4.66114330291748,0,0,1,0,0.877777777777778,0,0,0,0,"duet","Camp3","Caldor"
1051,4,3.21924090385437,0,0,1,0,0.888888888888889,0,0,0,0,"duet","Camp3","Caldor"
1093,4,2.4960560798645,0,0,1,0,0.922222222222222,0,0,0,0,"duet","Camp3","Caldor"
915,4,3.85351252555847,0,0,1,0,0.944444444444444,0,0,0,0,"duet","Camp3","Caldor"
962,4,6.95606899261475,0,0,1,0,0.981481481481482,0,0,0,0,"duet","Camp3","Caldor"
983,4,8.05153179168701,0,0,1,0,1,0,0,0,0,"duet","Camp3","Caldor"
1078,4,16.7680587768555,41.806787442416,0.767358035345163,0.232641964654838,0.20378477211132,0.650381894555347,545.84276538425,744.041666666667,1927.5,0.00674197675753079,"duet","Camp3","Caldor"
990,4,11.9742565155029,39.8347350452545,0.742286358277447,0.257713641722553,0.243020729769701,0.662776371679574,558.387901932721,685.671497584541,2407.97101449275,0.00811030027611521,"duet","Camp3","Caldor"
1024,4,10.7842416763306,40.9295599531796,0.583236351981115,0.416763648018885,0.307366183997561,0.598189371557995,440.786876480668,532.288888888889,2599.11111111111,0.00706408223974259,"duet","Camp3","Caldor"
1108,4,10.3048038482666,21.6456624258999,0.218778953393782,0.781221046606218,0.176687997008628,0.730719410398779,158.247555768048,205.018518518519,1301.22222222222,0.00266469273924523,"duet","Camp3","Caldor"
1065,4,10.3036375045776,0.107589356104533,0,1,0.00129509993815331,0.920927122284069,0,0,34.2222222222222,2.06469091827549e-05,"duet","Camp3","Caldor"
1061,4,10.8370676040649,0,0,1,0,0.942592592592593,0,0,0,0,"duet","Camp3","Caldor"
1039,4,12.5761966705322,0,0,1,0,0.962962962962963,0,0,0,0,"duet","Camp3","Caldor"
1142,4,13.1274280548096,0,0,1,0,0.951851851851852,0,0,0,0,"duet","Camp3","Caldor"
1079,4,11.2597417831421,0,0,1,0,0.937275985663082,0,0,0,0,"duet","Camp3","Caldor"
1169,4,9.56125164031982,0,0,1,0,0.885304659498208,0,0,0,0,"duet","Camp3","Caldor"
1085,4,8.80179023742676,0,0,1,0,0.887037037037037,0,0,0,0,"duet","Camp3","Caldor"
1062,4,8.342041015625,0,0,1,0,0.909259259259259,0,0,0,0,"duet","Camp3","Caldor"
1039,4,7.85672187805176,0,0,1,0,0.846296296296296,0,0,0,0,"duet","Camp3","Caldor"
1020,4,7.18305730819702,0,0,1,0,0.844444444444444,0,0,0,0,"duet","Camp3","Caldor"
1097,4,6.06440448760986,0,0,1,0,0.901851851851852,0,0,0,0,"duet","Camp3","Caldor"
936,4,3.9922411441803,0,0,1,0,0.905555555555556,0,0,0,0,"duet","Camp3","Caldor"
906,4,2.22610926628113,0,0,1,0,0.887037037037037,0,0,0,0,"duet","Camp3","Caldor"
815,4,2.8194260597229,0,0,1,0,0.891975308641975,0,0,0,0,"duet","Camp3","Caldor"
854,4,4.54044485092163,0,0,1,0,0.962962962962963,0,0,0,0,"duet","Camp3","Caldor"
1085,4,17.1416053771973,51.9009187715749,0.865691904213406,0.134308095786595,0.20499495334796,0.60750504665204,650.92824083964,762.6625,1870.75,0.00690714405127874,"duet","Camp3","Caldor"
979,4,17.1476440429688,53.3845090051492,0.856430311188597,0.143569688811403,0.324008213519787,0.561499032857024,681.25589719026,742.082608695652,2723.65217391304,0.0108521764475397,"duet","Camp3","Caldor"
1024,4,17.1536846160889,43.8433488801122,0.545979589189228,0.454020410810772,0.345374413639817,0.554625586360183,440.753672892253,471.923333333333,2703.56666666667,0.0101347689814847,"duet","Camp3","Caldor"
1050,4,16.0193309783936,16.8423339534137,0.120234191734879,0.879765808265121,0.152663560595801,0.727336439404199,92.0383492702908,106.37,1144,0.0036799774600132,"duet","Camp3","Caldor"
1040,4,14.5415735244751,0.0868636381626129,0,1,0.001030123095032,0.894525432460523,0,0,29.7,2.33053413012385e-05,"duet","Camp3","Caldor"
1130,4,13.2733268737793,0,0,1,0,0.927777777777778,0,0,0,0,"duet","Camp3","Caldor"
1065,4,14.7089805603027,0,0,1,0,0.92,0,0,0,0,"duet","Camp3","Caldor"
1151,4,15.4271097183228,0,0,1,0,0.922222222222222,0,0,0,0,"duet","Camp3","Caldor"
1118,4,13.5679759979248,0,0,1,0,0.940860215053763,0,0,0,0,"duet","Camp3","Caldor"
1115,4,10.3027296066284,0,0,1,0,0.908602150537634,0,0,0,0,"duet","Camp3","Caldor"
1071,4,9.02552604675293,0,0,1,0,0.91,0,0,0,0,"duet","Camp3","Caldor"
1073,4,8.65120697021484,0,0,1,0,0.905555555555556,0,0,0,0,"duet","Camp3","Caldor"
1062,4,8.78639698028564,0,0,1,0,0.808888888888889,0,0,0,0,"duet","Camp3","Caldor"
1101,4,8.38283824920654,0,0,1,0,0.798888888888889,0,0,0,0,"duet","Camp3","Caldor"
1132,4,7.77126026153564,0,0,1,0,0.873333333333333,0,0,0,0,"duet","Camp3","Caldor"
948,4,6.40213584899902,0,0,1,0,0.903333333333333,0,0,0,0,"duet","Camp3","Caldor"
1070,4,3.92387008666992,0,0,1,0,0.881111111111111,0,0,0,0,"duet","Camp3","Caldor"
995,4,2.48606729507446,0,0,1,0,0.862962962962963,0,0,0,0,"duet","Camp3","Caldor"
879,4,3.27101635932922,0,0,1,0,0.955555555555556,0,0,0,0,"duet","Camp3","Caldor"
1004,4,22.5978317260742,62.8487833549579,0.97259685104284,0.0274031489571603,0.303903592458893,0.512763074207774,761.613203048706,822.2,2891.875,0.0115679365177594,"duet","Camp3","Caldor"
880,4,23.4007053375244,53.9028511456821,0.720526215931222,0.279473784068778,0.359127242370753,0.519133627194464,590.783506752788,604.708695652174,2818.21739130435,0.011700368472646,"duet","Camp3","Caldor"
897,4,23.273624420166,31.874131607314,0.312878515158375,0.687121484841625,0.269158193599568,0.626397361955987,266.109988810221,259.626666666667,1964.26666666667,0.00829732770174,"duet","Camp3","Caldor"
909,4,22.5797023773193,7.69153336024947,0.0198342432225286,0.980165756777471,0.0794481584062879,0.786107397149267,16.2728211127387,15.27,622.4,0.00255940810144946,"duet","Camp3","Caldor"
1086,4,20.484935760498,0.38324540330304,0,1,0.00457989263525869,0.86430899625363,0,0,47.6,0.000147579824002201,"duet","Camp3","Caldor"
1094,4,16.5063896179199,0,0,1,0,0.896666666666667,0,0,0,0,"duet","Camp3","Caldor"
1083,4,16.0702819824219,0,0,1,0,0.894444444444444,0,0,0,0,"duet","Camp3","Caldor"
1060,4,16.7500190734863,0,0,1,0,0.908888888888889,0,0,0,0,"duet","Camp3","Caldor"
1085,4,15.4444942474365,0,0,1,0,0.935483870967742,0,0,0,0,"duet","Camp3","Caldor"
1187,4,11.9373893737793,0,0,1,0,0.936559139784946,0,0,0,0,"duet","Camp3","Caldor"
1140,4,10.1928997039795,0,0,1,0,0.922222222222222,0,0,0,0,"duet","Camp3","Caldor"
1164,4,9.93154144287109,0,0,1,0,0.888888888888889,0,0,0,0,"duet","Camp3","Caldor"
1142,4,10.0705213546753,0,0,1,0,0.846666666666667,0,0,0,0,"duet","Camp3","Caldor"
1165,4,9.34997749328613,0,0,1,0,0.836666666666667,0,0,0,0,"duet","Camp3","Caldor"
1195,4,8.24597549438477,0,0,1,0,0.858888888888889,0,0,0,0,"duet","Camp3","Caldor"
1111,4,7.48547506332397,0,0,1,0,0.891111111111111,0,0,0,0,"duet","Camp3","Caldor"
1025,4,6.45580339431763,0,0,1,0,0.865555555555556,0,0,0,0,"duet","Camp3","Caldor"
948,4,4.58977079391479,0,0,1,0,0.833333333333333,0,0,0,0,"duet","Camp3","Caldor"
970,4,3.78679490089417,0,0,1,0,0.922222222222222,0,0,0,0,"duet","Camp3","Caldor"
868,4,25.4836883544922,57.9944592773914,0.769853653657331,0.230146346342668,0.385994409370776,0.409838923962557,571.521172714233,667.779166666667,3400,0.0128309117813234,"duet","Camp3","Caldor"
895,4,27.2810344696045,37.1823066205218,0.341254626860472,0.658745373139528,0.307106819067026,0.555212021512683,263.617437257629,292.589855072464,2504.5652173913,0.00971974157462408,"duet","Camp3","Caldor"
743,3,27.5607433319092,14.7694367840224,0.0563342396177399,0.94366576038226,0.152893310293438,0.713773356373229,49.7010558403863,46.2444444444444,1238.5,0.00472262758998635,"duet","Camp3","Caldor"
988,4,26.8422298431396,2.08912622772985,0,1,0.0247034210107098,0.84529657898929,0,0,263.433333333333,0.000829064819338071,"duet","Camp3","Caldor"
1074,4,25.0586738586426,0.360935378803147,0,1,0.00432682950311868,0.890117614941326,0,0,38.4333333333333,0.000136662628210615,"duet","Camp3","Caldor"
1107,4,20.4633255004883,0,0,1,0,0.908888888888889,0,0,0,0,"duet","Camp3","Caldor"
1091,4,17.1987266540527,0,0,1,0,0.912222222222222,0,0,0,0,"duet","Camp3","Caldor"
1084,4,17.5836505889893,0,0,1,0,0.892222222222222,0,0,0,0,"duet","Camp3","Caldor"
1013,4,16.8416309356689,0,0,1,0,0.906451612903226,0,0,0,0,"duet","Camp3","Caldor"
1143,4,13.3898124694824,0,0,1,0,0.935483870967742,0,0,0,0,"duet","Camp3","Caldor"
1174,4,11.8254690170288,0,0,1,0,0.926666666666667,0,0,0,0,"duet","Camp3","Caldor"
1147,4,11.7932472229004,0,0,1,0,0.905555555555556,0,0,0,0,"duet","Camp3","Caldor"
1167,4,11.5143661499023,0,0,1,0,0.897777777777778,0,0,0,0,"duet","Camp3","Caldor"
1144,4,10.3217029571533,0,0,1,0,0.867777777777778,0,0,0,0,"duet","Camp3","Caldor"
1176,4,8.88416957855225,0,0,1,0,0.871111111111111,0,0,0,0,"duet","Camp3","Caldor"
1175,4,7.82774972915649,0,0,1,0,0.877777777777778,0,0,0,0,"duet","Camp3","Caldor"
1109,4,6.98025798797607,0,0,1,0,0.854444444444444,0,0,0,0,"duet","Camp3","Caldor"
895,4,6.13808965682983,0,0,1,0,0.851851851851852,0,0,0,0,"duet","Camp3","Caldor"
803,4,5.41281938552856,0,0,1,0,0.888888888888889,0,0,0,0,"duet","Camp3","Caldor"
847,4,25.9939346313477,43.0961551606655,0.413923529751287,0.586076470248713,0.366204354030252,0.492128979303081,286.705656560262,382.491666666667,2989.875,0.0111151652470223,"duet","Camp3","Caldor"
841,4,27.9508152008057,25.8308652832294,0.143973401652622,0.856026598347378,0.257550387532898,0.636652511017826,99.7237066296564,133.040579710145,2093.82608695652,0.00784458251754581,"duet","Camp3","Caldor"
853,4,29.260124206543,9.46399373725471,0,1,0.112631475781818,0.772924079773737,0,0,920.266666666667,0.00359525033392562,"duet","Camp3","Caldor"
1074,4,28.9576988220215,1.15263839628961,0,1,0.0128306730813303,0.86716932691867,0,0,112.3,0.000545114469679788,"duet","Camp3","Caldor"
1105,4,27.7693557739258,0,0,1,0,0.913333333333333,0,0,0,0,"duet","Camp3","Caldor"
969,4,24.2426948547363,0,0,1,0,0.948888888888889,0,0,0,0,"duet","Camp3","Caldor"
1070,4,18.7217178344727,0,0,1,0,0.922222222222222,0,0,0,0,"duet","Camp3","Caldor"
1064,4,18.0971240997314,0,0,1,0,0.88,0,0,0,0,"duet","Camp3","Caldor"
1029,4,17.3393936157227,0,0,1,0,0.893548387096774,0,0,0,0,"duet","Camp3","Caldor"
1170,4,14.1803035736084,0,0,1,0,0.912903225806452,0,0,0,0,"duet","Camp3","Caldor"
1163,4,13.0544672012329,0,0,1,0,0.932222222222222,0,0,0,0,"duet","Camp3","Caldor"
1127,4,12.9552984237671,0,0,1,0,0.911111111111111,0,0,0,0,"duet","Camp3","Caldor"
1145,4,12.7317752838135,0,0,1,0,0.855555555555556,0,0,0,0,"duet","Camp3","Caldor"
1189,4,11.6306715011597,0,0,1,0,0.81,0,0,0,0,"duet","Camp3","Caldor"
1183,4,10.2747240066528,0,0,1,0,0.825555555555556,0,0,0,0,"duet","Camp3","Caldor"
1142,4,8.87487983703613,0,0,1,0,0.853333333333333,0,0,0,0,"duet","Camp3","Caldor"
1068,4,7.96466779708862,0,0,1,0,0.883333333333333,0,0,0,0,"duet","Camp3","Caldor"
1072,4,6.64950037002563,0,0,1,0,0.909259259259259,0,0,0,0,"duet","Camp3","Caldor"
952,4,5.95192766189575,0,0,1,0,0.877777777777778,0,0,0,0,"duet","Camp3","Caldor"
893,4,25.8544998168945,26.3066949804624,0.153198336784783,0.846801663215217,0.274365619604068,0.675634380395932,106.882703399658,148.745833333333,2137.375,0.00824495214748389,"duet","Camp3","Caldor"
894,4,27.5905590057373,11.5913336922563,0.0532863780120983,0.946713621987902,0.125427491761097,0.81515221838383,37.1765924868376,51.7376811594203,1022.47826086957,0.00376086476176816,"duet","Camp3","Caldor"
1044,4,29.3222827911377,1.87157050260653,0,1,0.0229969117890898,0.911447532655354,0,0,213.933333333333,0.000684675744693221,"duet","Camp3","Caldor"
1064,4,30.0587940216064,0,0,1,0,0.901111111111111,0,0,0,0,"duet","Camp3","Caldor"
911,4,29.3934803009033,0,0,1,0,0.905555555555556,0,0,0,0,"duet","Camp3","Caldor"
1027,4,26.4140815734863,0,0,1,0,0.951111111111111,0,0,0,0,"duet","Camp3","Caldor"
1135,4,22.216983795166,0,0,1,0,0.918888888888889,0,0,0,0,"duet","Camp3","Caldor"
1081,4,20.9653663635254,0,0,1,0,0.888888888888889,0,0,0,0,"duet","Camp3","Caldor"
1113,4,18.1162223815918,0,0,1,0,0.891397849462366,0,0,0,0,"duet","Camp3","Caldor"
1163,4,14.8811140060425,0,0,1,0,0.89247311827957,0,0,0,0,"duet","Camp3","Caldor"
1125,4,14.2794094085693,0,0,1,0,0.894444444444444,0,0,0,0,"duet","Camp3","Caldor"
1113,4,13.8596000671387,0,0,1,0,0.866666666666667,0,0,0,0,"duet","Camp3","Caldor"
1134,4,13.3666591644287,0,0,1,0,0.831111111111111,0,0,0,0,"duet","Camp3","Caldor"
1187,4,12.1647138595581,0,0,1,0,0.802222222222222,0,0,0,0,"duet","Camp3","Caldor"
1184,4,11.4092168807983,0,0,1,0,0.785555555555556,0,0,0,0,"duet","Camp3","Caldor"
1150,4,11.345043182373,0,0,1,0,0.813333333333333,0,0,0,0,"duet","Camp3","Caldor"
1118,4,11.1192655563354,0,0,1,0,0.88,0,0,0,0,"duet","Camp3","Caldor"
984,4,9.82432556152344,0,0,1,0,0.914814814814815,0,0,0,0,"duet","Camp3","Caldor"
1104,4,7.70380163192749,0,0,1,0,0.911111111111111,0,0,0,0,"duet","Camp3","Caldor"
920,4,24.9163150787354,8.18208006549006,0.0288089911477653,0.971191008852235,0.088798431687566,0.827868234979101,17.7792287190755,20.5166666666667,560.375,0.00216052745185043,"duet","Camp3","Caldor"
976,4,26.0457439422607,2.84594089234437,0.0100205186600923,0.989979481339908,0.0308864110217621,0.896649820862296,6.18407955446105,7.13623188405797,194.913043478261,0.000751487809339281,"duet","Camp3","Caldor"
1147,4,27.7049121856689,0,0,1,0,0.934444444444444,0,0,0,0,"duet","Camp3","Caldor"
1085,4,28.9809417724609,0,0,1,0,0.898888888888889,0,0,0,0,"duet","Camp3","Caldor"
970,4,29.7933540344238,0,0,1,0,0.888888888888889,0,0,0,0,"duet","Camp3","Caldor"
983,4,27.8251476287842,0,0,1,0,0.931111111111111,0,0,0,0,"duet","Camp3","Caldor"
1026,4,25.0159149169922,0,0,1,0,0.93,0,0,0,0,"duet","Camp3","Caldor"
1048,4,24.6740055084229,0,0,1,0,0.883333333333333,0,0,0,0,"duet","Camp3","Caldor"
1129,4,21.6009063720703,0,0,1,0,0.858064516129032,0,0,0,0,"duet","Camp3","Caldor"
1148,4,18.0229778289795,0,0,1,0,0.866666666666667,0,0,0,0,"duet","Camp3","Caldor"
1209,4,15.9785346984863,0,0,1,0,0.828888888888889,0,0,0,0,"duet","Camp3","Caldor"
1148,4,14.1772766113281,0,0,1,0,0.787777777777778,0,0,0,0,"duet","Camp3","Caldor"
1163,4,13.3503446578979,0,0,1,0,0.787777777777778,0,0,0,0,"duet","Camp3","Caldor"
1157,4,12.3692197799683,0,0,1,0,0.786666666666667,0,0,0,0,"duet","Camp3","Caldor"
